JUDGE,AG_RTD_TEMP_GLASS_OUT,BUS_DEVELOP_TEMP_TANK2,DIELEC_FIRE_EXHAUST_HEAT2,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_TEMP_HOOD_START,PHOS_FIRE_EXHAUST_HEAT3,BUS_DEVELOP_TEMP_TANK1,AG_EXPOSURE_TEMP_MASK,PHOS_FIRE_EXHAUST_HEAT2,TAT_6PHOS_4FIRE,TAT_3BUS_2FIRE,TAT_4DIELEC_FIRE,TAT_8AGING,TAT_1BLACK_1PRINT,TAT_1BLACK_2RTD,TAT_2AG_2RTD,TAT_6PHOS_1R_1DISPENSER
양품,41.8,30.8,2370,166.5,139.0,4476,23.416,23.614,3992.0,6960,6693,6600,9749,88,220,66,80
양품,43.3,30.0,2168,167.8,102.0,4409,22.802,23.241,3982.0,6990,6777,6480,10076,96,210,74,78
양품,45.3,30.0,2168,166.7,94.0,4436,22.804000000000002,23.276999999999997,3986.0,6990,6840,6480,10074,100,230,72,86
양품,40.9,31.4,2185,165.0,139.0,4445,23.503,23.434,4189.0,7290,6873,6480,10076,88,210,69,80
양품,43.7,30.706999999999997,2157,166.9,136.0,4457,23.5,23.496,4066.0,7084,6933,6507,9751,88,220,69,90
양품,47.1,30.8,2128,166.7,144.0,4446,23.401,23.651,4074.0,6960,6687,6600,9750,88,210,72,78
양품,41.3,30.529,2155,165.7,155.5,4480,23.5,23.651,4070.0,7166,6987,6507,10075,86,210,69,98
양품,46.3,30.0,2168,167.9,142.0,4440,22.811999999999998,23.272,4032.0,6960,6747,6480,9750,98,210,69,80
양품,42.0,30.8,2116,167.2,126.0,4444,23.5,23.340999999999998,4081.0,7166,6867,6480,10075,88,210,72,80
양품,44.1,30.743000000000002,2198,167.6,145.0,4415,23.412,23.634,3959.0,6900,6960,6420,10076,88,210,72,100
양품,39.2,31.099,2110,167.0,155.5,4420,23.3,23.515,4019.0,7106,6867,6600,10074,88,220,69,80
양품,46.2,30.774,2160,167.0,156.0,4468,23.5,23.415,4004.0,7165,6780,6453,10076,88,220,69,78
명점,48.8,31.1,2119,163.2,105.0,4422,23.5,23.436,3962.0,6780,6960,6633,10074,100,210,69,76
양품,38.5,30.0,2168,167.1,138.0,4504,22.809,22.69,4043.0,6964,6720,6480,9749,98,220,69,76
양품,44.8,30.686,2334,166.1,156.0,4473,23.486,23.703000000000003,3989.0,7055,6900,6480,10074,86,220,72,80
양품,43.3,30.961,2159,166.5,90.0,4487,23.362,23.636,3994.0,7140,7380,6420,10075,88,220,72,78
양품,42.6,31.4,2199,167.4,156.0,4418,23.505,23.732,4069.0,6840,6933,6447,10074,88,230,69,80
양품,39.0,31.4,2205,166.2,139.0,4489,23.444000000000003,23.587,4072.0,7316,6900,6447,10076,85,260,72,100
양품,43.5,31.0,2126,167.2,125.0,4468,23.115,23.641,4068.0,6840,6720,6633,10072,94,220,69,88
양품,42.5,30.8,2196,168.0,133.0,4514,23.5,23.369,4070.0,7110,6840,6447,10077,88,220,69,80
양품,47.3,31.2,2257,168.7,155.5,4433,23.296,23.14,4050.0,7024,6873,6600,10074,98,220,78,78
양품,46.5,30.8,2121,167.3,136.0,4474,23.4,23.653000000000002,4109.0,6960,6687,6573,10076,86,210,69,94
양품,38.5,31.34,2135,168.5,96.0,4434,23.4,23.4,4035.0,6840,7047,6513,9750,100,220,69,80
양품,46.8,30.771,2134,166.6,155.2,4469,23.403000000000002,23.391,4072.0,6870,7020,6567,10075,86,220,69,100
양품,45.2,31.4,2195,166.9,136.0,4426,23.49,23.453000000000003,3961.0,7225,6927,6447,9749,84,220,69,80
양품,43.1,30.998,2170,167.9,109.0,4470,23.381999999999998,23.64,3988.0,7110,7500,6453,10076,85,220,72,78
양품,44.4,31.4,2158,166.6,133.0,4479,23.45,23.389,4030.0,7260,6873,6447,10076,88,240,69,90
양품,38.8,30.9,2152,167.5,93.0,4465,23.406,23.414,4070.0,7140,6867,6420,10074,86,200,69,80
양품,47.9,30.732,2225,168.1,155.9,4487,23.5,23.7,4107.0,7140,6960,6453,10076,86,210,69,80
양품,47.3,30.945999999999998,2198,164.2,154.0,4449,23.401999999999997,23.441,4026.0,6900,7407,6600,10073,86,210,69,98
양품,42.2,30.878,2126,167.3,100.0,4447,23.404,23.611,4043.0,6810,7107,6513,10076,98,220,72,78
양품,45.8,30.752,2133,167.9,156.0,4461,23.494,23.627,4065.0,6990,6807,6480,10074,88,220,75,78
양품,47.0,30.541,2134,167.0,155.9,4470,23.489,23.666999999999998,4104.0,7140,6840,6480,9750,88,210,72,78
양품,46.4,30.833000000000002,2152,167.8,156.0,4477,23.403000000000002,23.389,4004.0,8945,7107,6573,10075,86,220,69,78
양품,45.7,30.8,2125,164.9,143.0,4447,23.5,23.482,4106.0,7166,6900,6513,10075,88,210,72,78
양품,45.9,30.936,2163,167.9,134.0,4461,23.38,23.621,4071.0,7080,7413,6480,10073,86,210,69,82
양품,45.1,31.4,2183,166.4,155.4,4465,23.445,23.605999999999998,4104.0,7260,6927,6480,10076,88,240,69,88
양품,43.3,30.78,2157,167.0,159.0,4459,23.404,23.433000000000003,4101.0,7260,6900,6420,10075,76,220,69,78
양품,46.2,31.4,2206,166.4,155.4,4465,23.448,23.358,4104.0,7260,6987,6420,10076,88,260,69,88
양품,44.7,31.4,2158,166.7,156.0,4446,23.5,23.421999999999997,4018.0,7170,6900,6480,9750,86,220,69,78
양품,38.8,31.23,2370,166.9,121.0,4468,23.4,23.406,4097.0,6900,7413,6633,10076,86,210,73,78
양품,45.7,31.4,2196,168.2,159.0,4468,23.5,23.802,4084.0,7020,7050,6480,9750,86,210,74,76
양품,47.4,30.581,2183,166.4,117.0,4434,23.404,23.63,4017.0,7140,6933,6453,10074,86,220,66,78
양품,45.3,30.694000000000003,2222,166.8,155.9,4452,23.5,23.5,4077.0,7140,6807,6480,10076,86,210,69,78
양품,45.4,30.962,2187,166.7,124.0,4448,23.405,23.621,3997.0,7140,6867,6420,9750,88,210,69,78
양품,45.1,30.8,2216,163.9,107.0,4468,23.409000000000002,23.375999999999998,4103.0,6960,6687,6600,10074,88,220,69,80
양품,46.2,31.134,2118,166.6,155.2,4445,23.425,23.375999999999998,4018.0,7285,6873,6480,10073,86,220,72,0
양품,42.9,30.8,2163,167.3,136.0,4487,23.394000000000002,23.612,4094.0,7080,6627,6453,10074,86,220,69,80
양품,43.7,31.16,2342,167.9,137.0,4461,23.388,23.455,4071.0,7080,7410,6507,10075,88,220,69,82
양품,47.9,30.0,2015,167.3,155.2,4424,22.802,23.289,4061.0,7084,6873,6600,10074,100,210,75,80
양품,46.1,31.2,2117,167.3,98.0,4429,23.29,23.603,4048.0,6784,7053,6540,10074,98,220,69,80
양품,41.2,30.699,2162,166.4,154.3,4448,23.419,23.416999999999998,4016.0,7140,7017,6480,10076,86,230,72,74
양품,43.4,30.662,2149,168.3,155.3,4436,23.141,23.61,4057.0,6840,6753,6627,10073,78,240,69,88
양품,40.8,30.8,2203,167.5,100.0,4461,23.389,23.671,4089.0,7084,6660,6447,10075,86,220,72,78
양품,44.5,31.0,2115,167.2,107.0,4714,23.101,23.394000000000002,3974.0,6865,6780,6540,9749,78,240,69,78
양품,47.2,30.995,2199,168.2,93.0,4496,23.401999999999997,23.427,4014.0,6900,7287,6630,10076,88,210,69,78
양품,47.2,31.078000000000003,2188,166.5,155.9,4487,23.355,23.651,3994.0,7140,7380,6453,10075,88,220,72,78
양품,44.0,31.0,2100,167.3,155.4,4424,23.1,23.432,4014.0,6895,6780,6573,10076,78,240,69,96
양품,42.6,31.4,2125,166.4,143.0,4525,23.5,23.5,4066.0,6990,6993,6420,9750,88,220,69,80
양품,44.8,31.4,2133,166.2,144.0,4489,23.444000000000003,23.405,4072.0,7316,6927,8973,10074,86,250,69,100
양품,45.2,30.8,2203,165.9,108.0,4696,23.488000000000003,23.296,4013.0,6935,6840,6480,10077,88,210,69,78
양품,48.0,30.941,2200,165.5,155.4,4461,23.4,23.401999999999997,4092.0,6960,7407,6480,10073,88,210,74,88
양품,42.7,30.8,2197,165.1,147.0,4460,23.4,23.4,4134.0,7080,6660,6567,9750,88,210,72,76
명점,49.8,30.8,2111,164.6,130.0,4424,23.3,24.055999999999997,3962.0,8970,6600,7320,9750,82,260,69,82
양품,47.1,30.8,2152,168.4,136.0,4486,23.399,23.658,4064.0,6960,7413,6480,10074,88,210,69,80
양품,46.2,30.8,2178,167.2,159.0,4493,23.496,23.607,4093.0,6930,6840,6513,9750,86,220,66,78
양품,46.3,30.791999999999998,2170,167.7,121.0,4460,23.371,23.641,4071.0,7110,7500,6453,10075,86,200,75,78
양품,46.6,30.386,2147,168.0,121.0,4474,23.5,23.467,4083.0,7020,6840,6453,10075,86,220,69,78
양품,46.4,30.8,2184,166.7,110.0,4464,23.410999999999998,23.337,4117.0,6960,6660,6573,10076,86,210,74,80
양품,43.2,31.4,2207,166.8,158.0,4663,23.427,23.733,4097.0,7290,6900,6453,10074,88,220,69,80
양품,44.6,30.8,2200,167.1,145.0,4456,23.403000000000002,23.348000000000003,4076.0,6960,6693,6600,10075,88,220,75,76
양품,45.1,30.8,2140,168.0,156.0,4464,23.394000000000002,23.41,4119.0,7080,6693,6453,10077,88,220,72,80
양품,44.3,30.8,2164,167.4,131.0,4445,23.401,23.386999999999997,4002.0,6960,6693,6633,10074,86,210,75,80
양품,40.8,30.0,2168,167.9,158.0,4441,22.802,23.236,3942.0,6990,6807,6480,10076,100,220,69,78
양품,40.1,31.4,2134,166.2,93.0,4452,23.482,23.671999999999997,4111.0,7115,7020,6477,10075,86,210,69,80
양품,46.8,30.771,2134,166.9,104.0,4455,23.403000000000002,23.391,4075.0,6814,7020,6567,10074,86,220,69,96
명점,44.5,31.788,2166,167.0,140.0,4401,23.3,23.338,3953.0,8970,7167,6540,10075,88,210,69,82
양품,46.4,30.8,2267,165.6,126.0,4462,23.403000000000002,23.596,4086.0,6960,6720,6567,9750,86,210,69,98
양품,40.2,31.1,2168,167.9,105.0,4458,23.375999999999998,23.342,4070.0,6960,6807,6480,10074,90,240,69,80
양품,44.3,31.4,2193,165.3,124.0,4439,23.5,23.412,3999.0,7045,6993,6513,10074,90,220,66,80
양품,37.6,30.914,2210,168.0,109.0,4423,23.405,23.385,4081.0,6840,6987,6507,10076,98,220,69,100
양품,46.3,30.526999999999997,2155,166.4,125.0,4473,23.404,23.484,3985.0,7140,6927,6453,10076,88,210,72,78
양품,44.4,31.4,2189,167.5,136.0,4466,23.448,23.655,4112.0,7286,6933,6453,10076,88,220,74,78
양품,45.6,31.1,2182,168.1,137.0,4445,23.358,23.5,4018.0,7140,7500,6420,10074,87,220,72,76
양품,39.2,31.4,2152,165.4,147.0,4561,23.49,23.449,3991.0,6930,6840,6453,9751,88,220,72,100
양품,44.6,30.8,2394,166.6,119.0,4476,23.401,23.375,4030.0,6960,6687,6600,9750,88,210,69,82
양품,45.4,31.250999999999998,2206,167.4,136.0,4458,23.5,23.739,4068.0,7110,6867,6420,10076,86,260,72,82
양품,45.2,30.708000000000002,2160,166.9,95.0,4490,23.421999999999997,23.594,4097.0,7110,7020,6480,10074,88,240,69,76
양품,45.4,30.8,2121,166.0,123.0,4472,23.4,23.66,4030.0,7080,6660,6540,10075,88,220,72,76
양품,45.0,31.4,2155,163.9,145.0,4464,23.508000000000003,23.744,4021.0,7265,6960,6453,9750,86,250,72,80
양품,43.7,31.4,2175,166.6,156.0,4421,23.5,23.693,3980.0,7140,6900,6420,10074,90,220,69,78
양품,39.0,31.4,2162,166.2,100.0,4419,23.485,23.415,3962.0,6930,6900,6480,9751,100,220,72,98
양품,45.0,30.646,2145,168.3,155.9,4470,23.471999999999998,23.5,3992.0,7165,6987,6480,9750,88,210,72,76
양품,42.6,31.006,2117,167.2,136.0,4490,23.362,23.649,4068.0,7140,7500,6447,9750,88,230,74,80
양품,44.2,30.840999999999998,2167,167.2,156.0,4456,23.358,23.68,3980.0,7140,7527,6420,10076,86,210,69,80
양품,41.3,31.273000000000003,2284,167.2,104.0,4443,23.5,23.409000000000002,4024.0,7200,7080,6507,10074,88,240,69,78
양품,42.6,30.0,2168,167.8,102.0,4468,22.805999999999997,23.25,4050.0,6960,6780,6480,10074,100,220,69,78
양품,45.1,31.0,2135,167.1,152.3,4467,23.4,23.386,4122.0,8970,7440,6540,10074,86,210,69,78
양품,43.7,31.4,2175,166.6,156.0,4421,23.5,23.693,3980.0,7140,6900,6420,10074,90,220,69,78
양품,45.1,30.8,2201,167.3,119.0,4485,23.43,23.633000000000003,4021.0,6985,6687,6573,10073,88,220,72,78
양품,47.3,30.945999999999998,2198,164.2,137.0,4449,23.401999999999997,23.441,4026.0,6900,7407,6600,10075,86,210,69,98
양품,46.1,31.2,2117,167.2,97.0,4452,23.29,23.603,3969.0,6810,7053,6540,10074,98,220,69,78
양품,44.7,30.706,2161,166.7,156.0,4540,23.482,23.467,4078.0,7110,6900,6480,10076,88,210,69,80
양품,48.0,31.1,2199,167.1,98.0,4467,23.4,23.659000000000002,4122.0,8970,7440,6567,9750,88,210,69,78
양품,46.1,31.116999999999997,2203,167.8,155.4,4415,23.395,23.5,3998.0,7230,7107,6507,9750,88,220,75,80
양품,44.9,31.4,2138,166.3,111.0,4444,23.434,23.689,4070.0,7290,6900,6447,9751,88,200,66,80
양품,41.5,30.781999999999996,2159,165.9,94.0,4505,23.377,23.643,4012.0,6745,7170,6453,9749,89,210,72,80
양품,40.6,30.823,2130,166.1,108.0,4448,23.198,23.361,4045.0,6810,6747,6660,9749,78,240,69,94
양품,44.6,31.1,2168,168.2,154.1,4464,23.401999999999997,23.623,4068.0,6870,7200,6600,10074,86,220,72,78
양품,46.5,30.0,2184,163.9,90.0,4467,22.8,23.331,4067.0,6840,6840,6573,10077,86,220,71,100
양품,43.1,30.998,2170,167.9,143.0,4470,23.381999999999998,23.64,3988.0,7110,7500,6453,9750,85,220,72,78
명점,46.5,31.093000000000004,2121,162.0,137.0,4396,23.4,23.423000000000002,3937.0,6870,6753,6633,9750,86,220,69,80
양품,43.3,30.89,2254,166.3,138.0,4494,23.401999999999997,23.4,4091.0,7140,6900,6447,10074,86,210,69,76
양품,47.6,31.1,2213,162.7,136.0,4504,23.426,23.359,4099.0,6810,6807,6507,10075,86,230,69,80
양품,39.9,30.8,2154,165.1,154.0,4460,23.4,23.371,4134.0,7080,6627,6567,9749,88,210,72,76
양품,45.0,31.4,2155,165.7,109.0,4487,23.508000000000003,23.744,4265.0,7320,6960,6453,9750,86,250,72,80
양품,44.7,30.846,2148,165.9,144.0,4473,23.374000000000002,23.378,4022.0,6720,7167,6420,10075,88,220,72,78
양품,46.0,30.8,2151,166.8,154.3,4468,23.386,23.4,4082.0,6780,6900,6453,10076,88,210,69,78
양품,41.2,31.0,2132,167.2,155.4,4429,23.1,23.399,4091.0,6866,6780,6573,10074,78,240,69,78
양품,44.4,30.590999999999998,2174,167.3,155.3,4488,23.5,23.436999999999998,4087.0,7114,6960,6480,10075,88,210,72,78
양품,46.0,30.945999999999998,2154,167.9,100.0,4481,23.5,23.482,4019.0,7135,6867,6420,10076,88,210,72,80
양품,46.2,30.919,2142,167.2,109.0,4503,23.416,23.5,3978.0,7260,6900,6447,10074,86,230,72,78
양품,44.6,30.733,2201,165.3,121.0,4447,23.5,23.461,4080.0,7140,6927,6513,10077,88,200,69,98
양품,45.0,30.76,2347,168.5,133.0,4446,23.403000000000002,23.628,3988.0,7230,6867,6420,10074,88,210,69,100
양품,44.2,30.666999999999998,2153,165.8,156.0,4442,23.45,23.482,4000.0,7140,6960,6480,10075,88,220,72,78
양품,46.4,31.4,2177,166.6,137.0,4479,23.503,23.425,4093.0,7020,7020,6447,10074,88,220,69,82
양품,38.6,30.8,2147,164.4,147.0,4474,23.408,23.618000000000002,4075.0,6960,6720,6630,10074,86,220,66,100
명점,49.2,31.7,2116,163.5,93.0,4392,23.2,23.438000000000002,3962.0,6930,6987,6693,10075,88,210,69,100
양품,42.5,31.002,2200,166.3,156.0,4452,23.403000000000002,23.646,4094.0,8970,7140,6573,9751,86,190,72,78
양품,40.2,31.4,2188,167.5,102.0,4466,23.451,23.644000000000002,4112.0,7286,6960,6420,10074,88,220,69,78
양품,42.3,31.4,2127,166.7,101.0,4478,23.5,23.8,4081.0,7290,6960,6447,10074,88,210,69,80
양품,40.6,31.4,2207,166.8,130.0,4663,23.427,23.733,4097.0,7290,6900,6453,10076,88,220,69,80
양품,44.3,30.8,2152,165.9,93.0,4452,23.485,23.644000000000002,4127.0,6930,6840,6507,9750,88,220,72,80
양품,45.9,30.84,2174,168.5,124.0,4446,23.403000000000002,23.603,3988.0,7230,6900,6420,9750,88,210,69,100
양품,42.5,31.4,2154,166.7,109.0,4461,23.5,23.451,3993.0,7020,7020,6480,10076,87,230,72,78
양품,45.2,30.456999999999997,2196,165.9,148.0,4485,23.5,23.448,4074.0,7110,6960,6513,9751,88,210,66,80
양품,39.7,31.0,2172,167.7,156.0,4431,23.143,23.4,4009.0,6840,6720,6600,10075,80,240,69,80
양품,41.2,31.035999999999998,2169,167.3,133.0,4473,23.419,23.42,4108.0,6780,6927,6540,10077,88,220,72,98
양품,43.2,31.0,2179,168.0,155.6,4419,23.1,23.564,3998.0,6960,6840,6540,9750,80,230,69,80
양품,43.6,31.028000000000002,2161,167.8,93.0,4765,23.359,23.5,3991.0,7170,7473,6447,9750,86,220,69,80
양품,45.9,30.989,2155,167.3,138.0,4474,23.5,23.401999999999997,4024.0,7200,7080,8967,9751,88,210,72,98
양품,46.8,31.377,2194,167.0,133.0,4456,23.5,23.43,4101.0,7110,6867,6447,10076,88,240,66,80
양품,45.1,30.718000000000004,2152,167.5,112.0,4506,23.449,23.605,3997.0,7140,6927,6453,10076,86,220,69,78
양품,43.3,30.813000000000002,2186,166.1,104.0,4480,23.497,23.458000000000002,4106.0,7140,6933,6453,10076,86,220,74,100
양품,43.3,30.78,2157,166.9,154.6,4443,23.404,23.433000000000003,4029.0,7265,6900,6420,10073,76,220,69,92
양품,44.5,31.1,2144,167.7,155.2,4452,23.425,23.421999999999997,4064.0,6780,6807,6513,10076,88,210,69,80
양품,44.2,30.735,2201,166.2,156.0,4487,23.487,23.717,4094.0,7080,6867,6453,10074,86,210,72,76
양품,45.0,30.878,2117,167.4,113.0,4458,23.5,23.761,4068.0,7110,6867,6453,10074,100,210,72,82
양품,45.2,30.643,2157,167.6,117.0,4479,23.5,23.604,4108.0,7020,6780,6447,9751,88,210,72,80
양품,39.4,30.8,2085,168.7,155.5,4433,23.395,23.359,4050.0,7024,6900,6573,9750,88,220,72,78
양품,46.8,30.8,2192,164.4,130.0,4474,23.41,23.61,4075.0,6960,6687,6567,10074,88,220,72,100
양품,44.8,30.941,2214,165.9,103.0,4477,23.381999999999998,23.654,4063.0,7110,7440,6513,10076,86,210,72,88
양품,47.6,30.75,2186,167.9,109.0,4458,23.384,23.374000000000002,4053.0,6780,6987,6420,10076,86,210,72,82
양품,45.6,31.4,2211,166.0,145.0,4618,23.5,23.465,3983.0,7200,6873,6420,10076,88,250,69,80
양품,46.0,30.945999999999998,2154,168.0,94.0,4483,23.5,23.482,4082.0,7110,6867,6420,10074,88,210,72,80
양품,46.1,30.5,2128,167.0,136.0,4473,23.483,23.7,4037.0,7170,6900,6480,10076,88,210,78,78
양품,45.2,30.574,2143,167.4,94.0,4479,23.385,23.678,4109.0,6810,8973,6453,10076,86,220,72,76
양품,43.6,30.924,2156,165.0,152.9,4466,23.401999999999997,23.677,4024.0,6900,7353,6633,9750,86,210,69,0
양품,43.1,31.105,2197,167.6,124.0,4446,23.401,23.608,4056.0,7256,7200,6507,10076,98,220,72,80
양품,43.7,31.2,2201,164.4,150.0,4463,23.2,23.5,4050.0,7110,6780,6600,9751,82,240,69,76
양품,43.0,30.919,2189,168.6,155.9,4466,23.136,23.625999999999998,4082.0,6840,6660,6600,9751,80,240,69,78
양품,45.6,31.0,2172,167.4,121.0,4426,23.143,23.4,3969.0,6815,6720,6600,10075,80,240,69,88
명점,46.2,31.9,2147,167.0,147.0,4419,23.5,23.409000000000002,4048.0,7230,6813,6780,10074,88,210,66,80
양품,46.1,31.4,2144,166.6,156.0,4436,23.5,23.774,3989.0,7170,6930,6480,10076,88,210,72,78
양품,44.6,31.1,2168,168.2,154.1,4464,23.401999999999997,23.623,4068.0,6870,7200,6600,9751,86,220,72,78
양품,44.5,30.8,2215,167.4,107.0,4445,23.401,23.4,4002.0,6960,6720,6510,9750,86,220,69,80
양품,45.8,31.4,2265,164.2,138.0,4464,23.5,23.427,4071.0,7020,6987,6480,9750,88,210,69,84
양품,46.2,31.109,2127,167.6,128.0,4440,23.5,23.712,4123.0,7080,7113,6507,10074,86,220,69,80
양품,44.8,30.941,2214,167.1,124.0,4459,23.381999999999998,23.654,4030.0,7110,7440,6513,10073,86,210,72,80
양품,43.6,30.924,2156,167.8,130.0,4487,23.401999999999997,23.677,4063.0,8970,7353,6633,10074,86,210,69,78
양품,45.2,30.8,2216,165.5,90.0,4468,23.5,23.62,3999.0,7140,6840,6507,10074,88,220,72,78
양품,44.5,30.8,2215,167.4,135.0,4445,23.401,23.4,4002.0,6960,6720,6510,9750,86,220,69,80
양품,45.8,30.75,2187,166.8,155.2,4465,23.405,23.4,4074.0,7260,6900,6447,10076,86,220,75,78
양품,44.8,31.2,2128,168.5,108.0,4430,23.401999999999997,23.318,4043.0,6840,7113,6513,10076,100,210,69,80
양품,43.2,31.2,2160,166.4,142.0,4463,23.2,23.5,4050.0,7110,6807,6627,10077,98,220,69,80
양품,44.4,31.4,2166,168.0,113.0,4459,23.488000000000003,23.456,4089.0,7290,6987,6420,10076,88,220,72,82
양품,46.5,30.474,2193,167.9,156.1,4440,23.5,23.495,3993.0,7050,6807,6480,10075,88,210,72,78
양품,45.2,30.8,2216,167.1,135.0,4485,23.5,23.62,4072.0,7140,6840,6507,9750,88,220,72,78
명점,48.3,31.2,2241,166.9,135.0,4448,23.3,23.625,3994.0,6930,7200,6540,10075,100,220,69,100
양품,40.3,31.4,2153,167.9,109.0,4474,23.485,23.739,4023.0,7345,6987,6447,9750,92,220,72,78
양품,44.7,30.741999999999997,2207,166.8,148.0,4447,23.405,23.377,3989.0,7290,6900,6447,10077,86,210,75,72
명점,47.2,31.151,2169,165.4,135.0,4480,23.302,24.2,4082.0,6994,6660,6807,10077,80,250,72,80
양품,44.6,30.8,2148,166.9,156.1,4480,23.5,23.23,3993.0,6960,6867,6507,10077,86,220,69,78
양품,43.4,30.8,2191,164.0,159.0,4444,23.406,23.362,3979.0,6990,6687,6567,9750,86,220,77,100
양품,45.2,30.8,2133,164.9,98.0,4485,23.409000000000002,23.6,4025.0,6990,6687,6600,10076,85,220,69,76
양품,40.9,31.4,2185,163.9,142.0,4464,23.503,23.434,4021.0,7265,6873,6480,10076,88,210,69,80
양품,40.7,31.4,2272,165.5,90.0,4444,23.47,23.434,3975.0,6870,6987,6453,10076,86,210,72,86
양품,43.4,30.726,2164,167.3,159.0,4539,23.5,23.398000000000003,4088.0,7110,6960,6453,10076,88,220,72,80
양품,45.4,31.4,2152,165.4,93.0,4561,23.49,23.449,3991.0,6930,6840,6453,10075,88,220,72,100
명점,48.3,31.9,2206,163.8,109.0,4455,23.3,23.362,4079.0,6720,7293,6507,9749,88,220,72,96
양품,43.7,31.4,2133,166.7,156.0,4460,23.5,23.7,4091.0,7140,6927,6480,10074,88,220,69,78
양품,44.1,30.8,2126,168.0,138.0,4449,23.397,23.593000000000004,4096.0,7110,6687,6453,9750,88,210,72,80
양품,43.6,30.694000000000003,2178,168.3,155.3,4436,23.139,23.6,4057.0,6840,6747,6597,9751,78,220,69,88
양품,46.1,31.035999999999998,2169,166.7,155.2,4468,23.419,23.42,4002.0,6875,6927,6540,10077,88,220,72,80
양품,43.6,31.4,2164,166.7,137.0,4461,23.5,23.432,3993.0,7020,7020,6480,10076,87,220,72,78
양품,45.0,31.4,2183,165.5,90.0,4464,23.483,23.476999999999997,4039.0,6870,6960,6453,10075,88,210,74,92
양품,44.3,31.375999999999998,2173,167.4,142.0,4460,23.5,23.738000000000003,3995.0,7140,7080,6507,9750,86,220,75,80
양품,44.3,31.3,2160,167.5,141.0,4457,23.5,23.413,4015.0,7115,6900,6420,9750,88,260,69,80
양품,45.7,30.494,2365,168.2,156.0,4456,23.5,23.67,4024.0,7140,6927,6453,9750,86,220,72,78
양품,44.4,31.0,2116,167.2,154.0,4468,23.114,23.533,4068.0,6840,6813,6633,10074,94,220,69,88
양품,46.2,30.8,2178,167.2,102.0,4493,23.496,23.607,4093.0,6930,6840,6513,9750,86,220,66,78
양품,39.4,31.738000000000003,2170,166.1,90.5,4401,23.267,23.31,3940.0,6905,7200,6447,10076,100,210,69,76
양품,45.3,30.678,2156,166.2,156.0,4467,23.5,23.682,4006.0,7140,6900,6480,10076,86,220,69,78
명점,45.5,31.614,2205,165.4,128.0,4433,23.31,23.894000000000002,3972.0,6725,6747,6567,9751,86,220,72,78
양품,46.4,30.8,2197,164.6,110.0,4474,23.4,23.4,4075.0,7080,6660,6567,10075,88,210,72,80
양품,42.3,30.854,2138,168.2,111.0,4474,23.377,23.373,4075.0,7140,7287,6420,10074,86,210,69,78
양품,47.4,31.035999999999998,2169,166.8,118.0,4471,23.419,23.42,4108.0,6840,6927,6540,10074,88,220,72,78
양품,41.8,31.274,2218,167.7,117.0,4413,23.401,23.659000000000002,4010.0,6695,7140,6507,9750,100,210,72,78
양품,40.8,30.8,2150,167.2,93.0,4489,23.5,23.51,4128.0,7110,6810,6453,10073,100,210,69,78
양품,44.4,30.8,2200,168.0,156.0,4464,23.394000000000002,23.408,4119.0,7080,6660,6420,10077,88,210,69,80
양품,47.9,31.206999999999997,2160,167.5,159.0,4437,23.5,23.404,4083.0,7080,7053,6507,9751,88,210,72,78
양품,45.2,30.723000000000003,2178,166.9,107.0,4456,23.41,23.613000000000003,4097.0,7140,7020,6447,9750,86,230,72,78
양품,40.3,30.0,2168,167.8,156.0,4453,22.807,23.249000000000002,3990.0,7015,6780,6480,9750,96,220,66,80
양품,46.6,30.386,2147,167.0,134.0,4468,23.5,23.467,4112.0,7020,6840,6453,10076,86,220,69,78
양품,46.3,31.4,2139,166.9,97.0,4426,23.49,23.409000000000002,3961.0,7225,6840,6453,10074,86,210,69,80
양품,44.5,30.618000000000002,2212,164.8,147.0,4479,23.5,23.495,3984.0,7170,6927,6513,10076,88,210,72,80
명점,47.2,31.1,2263,165.3,158.0,4457,23.338,24.232,4059.0,6750,6903,6720,9750,88,210,69,82
양품,45.2,30.723000000000003,2178,165.9,139.0,4445,23.41,23.613000000000003,4015.0,7140,7020,6447,9750,86,230,72,100
양품,45.8,30.8,2196,167.5,126.0,4497,23.5,23.369,4091.0,7110,6840,6447,10074,88,220,69,80
양품,46.1,31.046999999999997,2140,166.6,92.0,4416,23.223000000000003,23.296999999999997,4057.0,8914,7140,6507,10074,100,240,69,80
양품,46.1,31.2,2117,167.3,130.0,4429,23.29,23.603,4048.0,6784,7053,6540,10076,98,220,69,80
양품,44.3,31.4,2202,164.4,137.0,4443,23.5,23.772,4298.0,7020,6987,6453,9750,86,210,72,80
양품,43.0,30.473000000000003,2146,166.3,148.0,4479,23.416,23.396,4088.0,7260,6903,6453,10075,86,240,66,100
양품,44.4,30.8,2135,164.9,131.0,4495,23.495,23.301,4105.0,6930,6840,6513,9751,86,210,72,98
양품,41.5,30.8,2200,168.0,93.0,4449,23.394000000000002,23.408,4096.0,7080,6660,6420,9750,88,210,69,80
양품,46.4,31.4,2191,165.8,121.0,4469,23.433000000000003,23.5,4023.0,7290,6900,6453,10076,86,210,69,84
양품,45.0,30.655,2157,166.6,125.0,4467,23.406,23.401999999999997,4063.0,7114,6873,6447,10076,88,220,69,78
