LOT,JUDGE,BLACK_RTD_TEMP_GLASS_START,BLACK_RTD_TEMP_GLASS_END,BLACK_RTD_TEMP_WALL_START,BLACK_RTD_TEMP_WALL_MAX,BLACK_RTD_PRES_START,BLACK_RTD_PRES_END,BLACK_RTD_TEMP_GLASS_OUT,BLACK_RTD_TEMP_HOOD_START,BLACK_RTD_TEMP_HOOD_MAX,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,AG_RTD_TEMP_HOOD_MAX,AG_EXPOSURE_TEMP_MASK,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,BUS_FIRE_TEMP_KEEP_CH01,BUS_FIRE_TEMP_KEEP_CH02,BUS_FIRE_TEMP_KEEP_CH03,BUS_FIRE_TEMP_ANEAL_CH01,BUS_FIRE_TEMP_ANEAL_CH02,BUS_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH02,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT3,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,PHOS_R_DRY_TEMP_GLASS_START,PHOS_R_DRY_TEMP_GLASS_END,PHOS_R_DRY_TEMP_WALL_START,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_PRES_START,PHOS_R_DRY_PRES_END,PHOS_R_DRY_TEMP_GLASS_OUT,PHOS_R_DRY_TEMP_HOOD_START,PHOS_R_DRY_TEMP_HOOD_MAX,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_TEMP_WALL_MAX,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_START,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH02,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4
286,0.25,44.565,106.37,89.22999999999999,115.125,200.99499999999998,158.89,58.910000000000004,93.80499999999999,96.64,45.720000000000006,138.0,77.905,101.74499999999999,361.035,372.54,43.900000000000006,92.58,92.85499999999999,23.5521,60.83185000000001,61.25554999999999,61.283699999999996,23.404299999999996,31.050099999999993,34.3908,2.0271,2.0315000000000003,569.7,582.75,599.15,572.8,540.65,518.05,571.85,573.15,554.0,534.0,2088.75,2170.35,2812.8,3412.8,3561.05,3169.85,3105.65,47.2,135.81,108.12,167.02000000000004,86.60000000000001,73.48,27.814999999999998,130.345,154.692,46.98,139.70000000000002,109.46499999999999,188.54500000000004,55.815,30.50999999999999,33.33,82.045,83.19,443.6,420.1,392.4,371.5,3855.35,4058.25,4459.35,2558.75
287,0.1,43.77499999999999,109.18999999999998,88.76,114.81999999999998,186.01000000000002,182.33499999999998,59.015,93.23999999999998,95.85499999999999,45.435,138.15,77.95500000000001,102.015,338.37,383.155,44.765,93.23999999999998,93.68999999999997,23.50475000000001,61.010299999999994,61.728150000000014,62.014450000000025,23.3583,31.01834999999999,33.88414999999999,2.0271,2.0204500000000003,568.65,581.95,597.85,572.6,540.1,518.35,571.7,573.45,553.15,533.6,2072.55,2172.4,2897.9,3396.4,3508.5,3154.45,3096.4,47.364999999999995,135.92499999999998,109.47,167.13,86.68500000000002,72.62,28.324999999999996,117.07000000000001,153.617,47.36,139.825,109.61500000000001,188.73,55.169999999999995,28.764999999999993,33.010000000000005,82.28999999999999,83.385,442.65,419.2,391.1,370.5,3858.05,4038.25,4456.95,2549.55
288,0.2,44.37,106.625,88.99000000000002,114.99499999999998,195.555,172.775,58.93999999999998,93.64500000000001,96.53999999999999,46.14,138.25,77.725,101.57,356.13000000000005,378.7700000000001,44.915000000000006,92.35999999999999,92.94500000000001,23.48635,60.936,62.3572,62.35369999999999,23.406349999999996,30.97415000000001,34.13834999999999,2.02725,2.03795,568.85,581.75,597.75,572.0,540.85,518.3,571.9,573.85,554.1,534.3,2090.65,2201.2,2788.45,3375.8,3563.8,3161.2,3061.25,47.32,135.945,109.405,167.26000000000002,86.78,72.615,27.064999999999998,127.51500000000001,155.084,46.82500000000001,139.425,108.05999999999999,187.76000000000002,56.26500000000001,30.235000000000007,33.489999999999995,81.78,82.845,444.25,420.5,392.65,371.4,3882.6,4040.4,4476.55,2550.75
289,0.15,44.415000000000006,106.63,89.0,114.80999999999997,198.56500000000003,171.01999999999998,58.94999999999999,93.155,95.89999999999999,45.66499999999999,138.25,77.97,101.75,347.97,386.49000000000007,43.475,92.695,92.97,23.514899999999997,61.210750000000004,61.90935,61.834999999999994,23.385150000000003,31.033549999999998,34.270999999999994,2.0262499999999997,2.0342000000000002,567.65,582.0,598.05,573.2,539.85,518.1,571.4,572.8,553.95,534.15,2065.35,2174.5,2888.85,3381.65,3517.55,3156.4,3114.15,47.165,135.795,108.275,167.07999999999998,86.13,73.41,27.334999999999997,130.01,155.06,46.885000000000005,139.54000000000002,108.67749999999998,187.97,55.03000000000001,31.732500000000005,33.61,81.60499999999999,82.745,444.8,420.55,392.3,371.3,3801.75,4049.35,4464.2,2557.7
290,0.2,43.93,108.82499999999997,88.82000000000001,114.68500000000002,199.73499999999999,179.44,58.86999999999999,93.225,95.975,45.63,137.9,77.85,102.1,345.46999999999997,379.45500000000004,44.03,92.715,93.12000000000002,23.554850000000002,61.09965,61.356899999999996,61.88089999999998,23.3308,30.8847,33.58219999999999,2.0292499999999998,2.0276500000000004,567.5,581.25,597.15,573.2,540.45,517.9,572.05,573.15,552.95,533.55,2085.35,2165.7,2913.7,3396.85,3537.6,3139.25,3112.45,47.225,135.775,107.46,166.73000000000005,86.295,72.86500000000001,27.639999999999997,134.26500000000001,153.315,47.325,139.835,109.545,188.82000000000002,55.029999999999994,29.630000000000003,33.06,82.35499999999999,83.38499999999999,443.25,419.6,391.9,370.9,3910.45,4027.25,4472.65,2542.1
291,0.05,43.65,107.78999999999999,88.685,114.535,191.595,175.06,58.754999999999995,93.45,96.19500000000001,45.205,138.1,78.225,101.93999999999998,346.535,380.29,44.485,93.97,94.47999999999999,23.503149999999998,60.97005,61.7999,62.248749999999994,23.3387,30.879749999999994,33.57555,2.028199999999999,2.02075,568.2,582.0,598.25,573.15,540.75,518.65,572.55,573.3,555.1,535.15,2098.35,2160.1,2712.25,3426.025,3645.45,3152.35,3059.1,46.92999999999999,135.845,107.53000000000002,166.51999999999998,86.55000000000001,73.285,27.455000000000002,127.96,154.19,46.800000000000004,139.8,109.73499999999999,188.79500000000002,54.69,29.2,33.82,82.25999999999999,83.29499999999999,443.5,420.4,392.3,371.15,3971.15,4045.0,4471.25,2534.1
292,0.15,43.654999999999994,107.47,88.72999999999999,114.42999999999999,196.92000000000002,174.225,58.77500000000001,93.365,96.08000000000001,45.239999999999995,137.9,78.01500000000001,101.985,349.235,387.90999999999997,44.224999999999994,93.95,94.505,23.4753,60.76559999999999,61.30340000000001,61.9751,23.338699999999996,31.044099999999997,33.874649999999995,2.02745,2.02045,567.7,581.8,597.65,572.8,540.55,517.9,571.65,573.25,552.8,533.75,2087.5,2171.45,2933.25,3417.45,3497.35,3168.2,3115.6,47.175,135.8,107.99000000000001,166.49499999999995,86.66499999999999,73.12999999999998,27.405,132.19,153.92499999999998,46.92,139.74,108.81499999999998,188.27000000000004,56.085,29.950000000000006,33.58500000000001,81.9,82.92,443.5,419.7,391.9,371.15,3878.25,4048.45,4471.95,2550.9
293,0.1,43.44500000000001,109.76500000000003,88.71,114.665,197.175,180.82,58.96,93.56,96.14499999999998,45.22499999999999,138.0,78.34,101.83999999999999,351.68500000000006,371.805,44.394999999999996,94.15,94.745,23.504000000000005,60.994550000000004,62.04605,62.087250000000004,23.39495,30.93875,34.2036,2.0290500000000002,2.0368999999999993,570.95,583.4,599.55,572.3,541.05,518.1,571.55,572.75,554.6,534.45,2091.6,2172.8,2799.0,3418.875,3647.6,3127.85,3090.85,47.095,135.87,109.535,167.28,86.40499999999999,72.7,27.809999999999995,131.74,154.57,47.22999999999998,139.905,110.21499999999999,189.165,55.14000000000001,29.744999999999997,34.565000000000005,82.505,83.48999999999998,443.4,420.3,391.95,370.95,3810.05,4060.75,4462.5,2557.1
294,0.05,43.91,110.955,89.42499999999998,114.85499999999999,192.985,173.855,58.97499999999999,93.76,96.36999999999999,45.875,138.2,77.965,101.8,345.71000000000004,386.55000000000007,43.199999999999996,93.0,93.425,23.488049999999994,61.057399999999994,61.66730000000001,62.02425000000001,23.3465,30.937549999999998,33.63279999999999,2.0286999999999997,2.0347000000000004,568.9,582.45,598.4,573.05,540.3,518.35,571.05,573.1,554.35,534.35,2066.85,2174.1,2853.8,3412.925,3551.0,3134.7,3076.55,47.15999999999999,135.925,108.74000000000001,167.04500000000002,85.79999999999998,72.74000000000001,27.485000000000003,132.29,154.132,46.765,139.62,108.68499999999997,187.88000000000002,55.94499999999999,29.175,32.94500000000001,81.55,82.63000000000001,443.55,420.25,392.2,371.5,3819.55,4041.45,4463.15,2569.25
295,0.15,43.58,107.89000000000001,88.75,114.69500000000001,203.39999999999998,174.005,58.67500000000001,93.155,95.895,45.04,138.1,78.46000000000001,101.765,345.9200000000001,393.76,43.9,93.56,93.93999999999998,23.47665,61.00405000000002,61.258449999999996,62.071799999999996,23.348399999999998,30.7789,33.5554,2.0282999999999998,2.03725,568.45,582.5,598.7,572.8,540.1,518.15,571.9,573.85,555.3,534.75,2071.4,2182.2,2764.35,3394.95,3599.45,3131.8,3079.85,47.10999999999999,135.88,107.60499999999999,166.995,86.82500000000002,73.83500000000001,27.410000000000004,135.075,154.42000000000002,47.144999999999996,139.575,109.50999999999999,188.59,55.080000000000005,28.334999999999997,33.105000000000004,82.04499999999999,83.215,443.2,419.75,391.9,371.4,3921.15,4038.3,4451.2,2542.1
296,0.1,44.085,108.06000000000002,88.73500000000001,114.81999999999998,187.805,172.90000000000003,59.02,93.35,96.03499999999998,45.515,138.0,77.815,102.04499999999999,358.62,373.20500000000004,44.154999999999994,93.405,93.91999999999999,23.500399999999996,60.815200000000004,61.83004999999999,61.946000000000005,23.38015,31.080400000000004,34.062999999999995,2.0270999999999995,2.0171,568.8,582.8,598.75,572.65,539.2,517.7,571.5,572.9,553.45,533.9,2056.15,2171.75,2987.05,3456.6,3502.9,3161.2,3127.3,47.235,135.87000000000003,108.61999999999998,166.75,86.345,72.85499999999999,27.509999999999998,131.08,154.68,46.9,139.715,109.33500000000004,188.47000000000003,55.65,29.57,34.345,81.94999999999999,82.965,443.6,420.3,392.15,371.1,3960.35,4039.65,4456.45,2539.4
297,0.2,44.08999999999999,107.41,89.11,114.75500000000002,192.88499999999996,169.495,59.03000000000001,93.725,96.375,45.584999999999994,137.76,77.71499999999999,101.78,359.58000000000015,371.2800000000001,43.63,92.4,92.705,23.472450000000002,61.03225,62.22430000000001,62.353899999999996,23.3881,30.980850000000004,34.2318,2.02835,2.0307000000000004,569.3,583.4,599.3,572.85,540.05,517.4,572.35,573.5,555.0,534.9,2082.95,2163.1,2686.25,3375.0,3637.15,3105.5,3038.45,46.98500000000001,135.75000000000003,106.955,166.355,86.04,72.975,27.35,138.095,154.185,46.67,139.295,107.095,186.86500000000004,55.999999999999986,30.640000000000004,33.09,81.35499999999999,82.45,444.45,420.8,392.8,372.2,3907.55,4038.95,4456.0,2543.45
298,0.2,44.405000000000015,107.42000000000003,88.97500000000001,114.91000000000004,192.54000000000002,166.375,58.664999999999985,93.58,96.27499999999999,45.415,138.35,77.93499999999999,101.89500000000001,340.875,375.7900000000001,45.345,92.51500000000001,92.87499999999999,23.5718,61.080200000000005,62.35290000000001,62.391600000000004,23.439600000000002,31.135749999999994,34.606649999999995,2.0264499999999996,2.0285,569.5,582.9,599.35,573.5,539.95,517.95,571.3,573.5,554.35,534.3,2075.65,2158.45,2817.05,3398.7,3549.6,3150.7,3105.45,47.03,135.70999999999998,107.53,166.42000000000002,86.49999999999999,73.56499999999998,27.264999999999997,133.60999999999999,155.24500000000003,46.565,139.51499999999996,108.54,187.605,55.10000000000001,30.729999999999997,33.525000000000006,81.66,82.68499999999999,443.7,420.3,392.35,371.5,3787.2,4055.25,4467.85,2560.55
299,0.1,43.87,108.475,88.98999999999998,114.67999999999999,203.39000000000001,171.11499999999998,59.07499999999999,93.66499999999999,96.27499999999999,45.489999999999995,138.15,78.095,101.58000000000001,344.795,381.66999999999996,44.135000000000005,93.7,94.165,23.47145,60.95890000000001,61.9191,62.56564999999999,23.318449999999995,30.920800000000003,33.80564999999999,2.0287499999999996,2.0182499999999997,569.6,583.15,598.4,572.45,539.95,517.95,571.25,572.55,551.8,532.75,2047.55,2178.05,2971.7,3438.7,3493.4,3133.2,3132.3,47.150000000000006,135.825,108.55999999999999,166.65500000000003,86.65,73.275,27.184999999999995,136.15500000000003,153.86999999999998,46.68000000000001,139.555,108.47,187.64000000000001,56.28000000000001,30.189999999999998,33.59,81.67500000000001,82.785,444.25,420.9,392.75,371.85,3832.05,4053.85,4469.75,2557.0
300,0.05,4.235,10.934999999999999,8.905,11.55,15.675,17.160000000000004,5.9,9.42,9.775,4.4399999999999995,13.8,7.82,10.2,32.42,37.260000000000005,4.279999999999999,9.2,9.255,2.3477,6.067200000000001,6.065900000000001,6.1095,2.33085,3.0902000000000003,3.3430999999999997,0.20330000000000004,0.20195,58.15,59.25,60.5,57.55,54.2,52.05,57.3,57.45,56.0,53.9,216.4,215.2,236.4,324.9,378.0,301.9,292.95,4.775,13.6,10.892500000000002,16.735000000000003,8.584999999999999,7.359999999999999,2.8850000000000002,12.35,14.9575,4.725,13.940000000000001,10.865,18.85,5.475,2.715,3.145,8.225,8.325,44.55,42.05,39.2,37.15,405.2,397.35,441.9,247.25
