JUDGE,LOT_ID,MC_3BUS_1DEVELOP,MC_3BUS_2FIRE,BUS_DEVELOP_TEMP_TANK2,DIELEC_FIRE_EXHAUST_HEAT5
양품,LOT-159,2호기,2호기,30.823,4243
양품,LOT-159,2호기,2호기,31,4297
양품,LOT-159,2호기,2호기,30.8,3286
양품,LOT-159,2호기,2호기,31.104,3894
양품,LOT-159,2호기,2호기,31.1,3292
양품,LOT-159,2호기,2호기,30,3545
양품,LOT-159,2호기,2호기,31.4,3806
양품,LOT-159,2호기,2호기,30.723,3416
양품,LOT-159,2호기,2호기,30.954,3370
양품,LOT-159,2호기,2호기,30.753,3283
양품,LOT-159,2호기,2호기,30.8,3881
양품,LOT-159,2호기,2호기,31.4,3272
양품,LOT-159,2호기,2호기,31.4,3459
양품,LOT-159,2호기,2호기,30.731,3906
양품,LOT-160,2호기,1호기,30.947,3906
양품,LOT-160,2호기,1호기,30.8,3367
양품,LOT-160,2호기,1호기,31.043,3921
양품,LOT-160,2호기,1호기,30.8,3307
양품,LOT-160,2호기,1호기,30.8,3376
양품,LOT-160,2호기,1호기,30.746,3914
양품,LOT-160,2호기,1호기,31.4,3283
양품,LOT-160,2호기,1호기,30.8,3837
양품,LOT-160,2호기,1호기,31.4,4087
양품,LOT-160,2호기,1호기,31.025,3355
양품,LOT-160,2호기,1호기,30.752,3799
양품,LOT-160,2호기,1호기,30.87,3355
양품,LOT-160,2호기,1호기,30,3545
양품,LOT-160,2호기,1호기,30.685,3898
양품,LOT-160,2호기,1호기,31.052,3886
양품,LOT-160,2호기,1호기,31.4,3266
양품,LOT-160,2호기,1호기,31.182,3361
명점,LOT-160,2호기,1호기,30.9,3248
양품,LOT-160,2호기,1호기,30.84,4006
양품,LOT-160,2호기,1호기,30.646,3274
양품,LOT-161,2호기,2호기,30,3545
양품,LOT-161,2호기,2호기,31,3286
양품,LOT-161,2호기,2호기,30.747,3909
양품,LOT-161,2호기,2호기,30.699,3867
양품,LOT-161,2호기,2호기,30.735,3357
양품,LOT-161,2호기,2호기,30.457,3831
양품,LOT-161,2호기,2호기,30.8,3265
양품,LOT-161,2호기,2호기,30,3545
명점,LOT-161,2호기,2호기,31.601,3213
명점,LOT-161,2호기,2호기,31.9,3240
양품,LOT-161,2호기,2호기,31.321,3833
양품,LOT-161,2호기,2호기,31.1,3588
양품,LOT-161,2호기,2호기,31.109,4177
양품,LOT-161,2호기,2호기,31.4,3911
양품,LOT-161,2호기,2호기,30.8,3337
양품,LOT-161,2호기,2호기,30.8,3818
양품,LOT-161,2호기,2호기,30.711,3890
양품,LOT-161,2호기,2호기,31,3303
양품,LOT-161,2호기,2호기,31.182,3361
양품,LOT-161,2호기,2호기,30.7,3863
명점,LOT-162,1호기,1호기,31.311,3533
양품,LOT-162,1호기,1호기,31.087,4001
양품,LOT-162,1호기,1호기,31.4,3339
양품,LOT-162,1호기,1호기,30.8,3861
양품,LOT-162,1호기,1호기,30.999,3331
명점,LOT-162,1호기,1호기,31.1,3683
양품,LOT-162,1호기,1호기,30.8,3286
양품,LOT-162,1호기,1호기,30.771,3918
양품,LOT-162,1호기,1호기,31.4,3830
양품,LOT-162,1호기,1호기,31.4,3795
양품,LOT-162,1호기,1호기,31.2,3898
명점,LOT-162,1호기,1호기,31.291,3296
양품,LOT-162,1호기,1호기,31.4,3257
양품,LOT-162,1호기,1호기,30.8,3910
양품,LOT-162,1호기,1호기,31,3336
양품,LOT-162,1호기,1호기,30,3545
양품,LOT-162,1호기,1호기,31.4,3856
양품,LOT-162,1호기,1호기,31.134,3257
양품,LOT-162,1호기,1호기,31.227,3743
양품,LOT-162,1호기,1호기,31.4,3795
양품,LOT-163,1호기,1호기,31.032,3900
양품,LOT-163,1호기,1호기,30.55,3276
양품,LOT-163,1호기,1호기,31.13,3861
양품,LOT-163,1호기,1호기,31.146,3340
양품,LOT-163,1호기,1호기,30.474,3846
양품,LOT-163,1호기,1호기,31.2,3926
양품,LOT-163,1호기,1호기,31.4,3911
양품,LOT-163,1호기,1호기,30.8,3809
양품,LOT-163,1호기,1호기,30.8,3917
명점,LOT-163,1호기,1호기,31.098,3750
명점,LOT-163,1호기,1호기,31.1,3221
양품,LOT-163,1호기,1호기,30.8,3342
양품,LOT-163,1호기,1호기,31,3336
명점,LOT-163,1호기,1호기,30.8,3278
양품,LOT-163,1호기,1호기,31,3330
양품,LOT-163,1호기,1호기,30.531,3348
양품,LOT-163,1호기,1호기,31.4,4052
양품,LOT-163,1호기,1호기,30.88,3271
양품,LOT-163,1호기,1호기,30.8,3333
양품,LOT-163,1호기,1호기,30.8,3910
양품,LOT-164,2호기,1호기,31,3863
양품,LOT-164,2호기,1호기,31.203,3806
양품,LOT-164,2호기,1호기,30.8,3910
양품,LOT-164,2호기,1호기,30.708,3285
양품,LOT-164,2호기,1호기,30.494,3821
양품,LOT-164,2호기,1호기,31.022,3813
양품,LOT-164,2호기,1호기,30,3545
양품,LOT-164,2호기,1호기,30.8,3422
양품,LOT-164,2호기,1호기,30.8,3988
양품,LOT-164,2호기,1호기,30.8,3268
양품,LOT-164,2호기,1호기,30.8,3368
양품,LOT-164,2호기,1호기,31.1,3840
양품,LOT-164,2호기,1호기,31.5,3307
명점,LOT-164,2호기,1호기,31.185,3344
양품,LOT-164,2호기,1호기,31.4,3344
양품,LOT-164,2호기,1호기,31.4,3797
양품,LOT-164,2호기,1호기,30.8,3825
양품,LOT-164,2호기,1호기,30,3545
양품,LOT-164,2호기,1호기,30.9,3323
양품,LOT-164,2호기,1호기,31.025,3355
양품,LOT-165,2호기,1호기,30.8,3903
양품,LOT-165,2호기,1호기,31.002,3337
양품,LOT-165,2호기,1호기,30.904,3256
양품,LOT-165,2호기,1호기,30.812,3545
명점,LOT-165,2호기,1호기,31.2,3791
양품,LOT-165,2호기,1호기,30.921,3260
양품,LOT-165,2호기,1호기,30.726,3896
양품,LOT-165,2호기,1호기,30.672,3809
양품,LOT-165,2호기,1호기,31.5,3307
양품,LOT-165,2호기,1호기,31.4,3797
양품,LOT-165,2호기,1호기,30.8,3286
양품,LOT-165,2호기,1호기,30.8,3271
양품,LOT-165,2호기,1호기,30.946,3311
양품,LOT-165,2호기,1호기,31.1,3362
양품,LOT-165,2호기,1호기,31.4,3333
양품,LOT-165,2호기,1호기,30.8,3815
양품,LOT-165,2호기,1호기,30.995,3272
명점,LOT-165,2호기,1호기,30.8,3259
양품,LOT-165,2호기,1호기,30,3545
양품,LOT-165,2호기,1호기,30.618,3330
양품,LOT-166,1호기,1호기,30.8,3835
양품,LOT-166,1호기,1호기,30.8,3365
양품,LOT-166,1호기,1호기,31.13,3861
양품,LOT-166,1호기,1호기,31.4,3842
양품,LOT-166,1호기,1호기,30.604,3340
양품,LOT-166,1호기,1호기,31.4,3253
양품,LOT-166,1호기,1호기,30.65,3388
양품,LOT-166,1호기,1호기,30.813,3942
양품,LOT-166,1호기,1호기,31.114,3797
양품,LOT-166,1호기,1호기,30.7,3336
양품,LOT-166,1호기,1호기,30.661,3338
양품,LOT-166,1호기,1호기,30.862,3785
양품,LOT-166,1호기,1호기,30,3545
양품,LOT-166,1호기,1호기,31.4,3830
양품,LOT-166,1호기,1호기,31.4,3324
양품,LOT-166,1호기,1호기,31.1,3545
양품,LOT-166,1호기,1호기,30.8,3965
양품,LOT-166,1호기,1호기,31.1,3545
양품,LOT-166,1호기,1호기,30.78,3293
명점,LOT-166,1호기,1호기,31.7,3510
양품,LOT-167,1호기,2호기,30.662,3788
양품,LOT-167,1호기,2호기,30.386,3815
양품,LOT-167,1호기,2호기,30.534,3920
양품,LOT-167,1호기,2호기,30.518,3956
양품,LOT-167,1호기,2호기,30.699,3261
양품,LOT-167,1호기,2호기,31.4,3316
양품,LOT-167,1호기,2호기,31.1,3847
양품,LOT-167,1호기,2호기,31.4,3267
양품,LOT-167,1호기,2호기,31.4,3344
양품,LOT-167,1호기,2호기,31.4,3315
양품,LOT-167,1호기,2호기,30,3545
명점,LOT-167,1호기,2호기,30.8,3307
양품,LOT-167,1호기,2호기,30.696,3331
양품,LOT-167,1호기,2호기,30.552,3949
양품,LOT-167,1호기,2호기,30.65,3388
양품,LOT-167,1호기,2호기,31.321,3833
양품,LOT-167,1호기,2호기,31,3767
양품,LOT-167,1호기,2호기,31.4,3911
양품,LOT-167,1호기,2호기,30.347,3330
양품,LOT-167,1호기,2호기,31.1,3355
양품,LOT-168,1호기,1호기,30.747,3909
명점,LOT-168,1호기,1호기,31,3357
양품,LOT-168,1호기,1호기,31.4,3374
양품,LOT-168,1호기,1호기,30.841,3914
양품,LOT-168,1호기,1호기,31.087,3932
명점,LOT-168,1호기,1호기,32,3800
양품,LOT-168,1호기,1호기,30.8,3335
양품,LOT-168,1호기,1호기,31,3331
양품,LOT-168,1호기,1호기,30.7,3908
양품,LOT-168,1호기,1호기,31,3826
양품,LOT-168,1호기,1호기,31.105,3281
양품,LOT-168,1호기,1호기,30.8,3273
양품,LOT-168,1호기,1호기,31.317,3342
양품,LOT-168,1호기,1호기,30.8,3835
양품,LOT-168,1호기,1호기,30.904,3256
양품,LOT-168,1호기,1호기,30.8,3336
양품,LOT-168,1호기,1호기,31.207,3804
양품,LOT-168,1호기,1호기,30.598,4314
양품,LOT-168,1호기,1호기,31.4,3830
명점,LOT-168,1호기,1호기,30.3,3313
양품,LOT-169,2호기,2호기,31.4,3344
양품,LOT-169,2호기,2호기,30.718,3343
양품,LOT-169,2호기,2호기,30.672,3273
양품,LOT-169,2호기,2호기,30.887,3917
양품,LOT-169,2호기,2호기,30.947,3906
양품,LOT-169,2호기,2호기,31.274,3831
양품,LOT-169,2호기,2호기,30.788,3801
양품,LOT-169,2호기,2호기,30.919,3307
양품,LOT-169,2호기,2호기,30.8,4134
양품,LOT-169,2호기,2호기,31.4,3296
양품,LOT-169,2호기,2호기,31.343,3896
양품,LOT-169,2호기,2호기,30.8,3339
양품,LOT-169,2호기,2호기,30.8,3971
양품,LOT-169,2호기,2호기,31.4,3831
양품,LOT-169,2호기,2호기,31.036,3925
양품,LOT-169,2호기,2호기,30.708,3285
양품,LOT-169,2호기,2호기,30.862,3950
양품,LOT-169,2호기,2호기,31.1,3355
양품,LOT-169,2호기,2호기,31.4,3257
양품,LOT-169,2호기,2호기,31.199,3836
양품,LOT-170,1호기,1호기,31.4,3818
양품,LOT-170,1호기,1호기,30.8,3335
양품,LOT-170,1호기,1호기,31.4,3527
양품,LOT-170,1호기,1호기,31.146,3340
양품,LOT-170,1호기,1호기,30.921,3260
양품,LOT-170,1호기,1호기,31.5,3304
양품,LOT-170,1호기,1호기,30.707,3358
양품,LOT-170,1호기,1호기,30.8,3580
양품,LOT-170,1호기,1호기,30.8,3862
양품,LOT-170,1호기,1호기,30.8,3285
양품,LOT-170,1호기,1호기,31,4297
양품,LOT-170,1호기,1호기,31.4,3271
양품,LOT-170,1호기,1호기,31.339,3813
양품,LOT-170,1호기,1호기,31.2,3862
양품,LOT-170,1호기,1호기,31.4,3898
양품,LOT-170,1호기,1호기,31.17,3962
명점,LOT-170,1호기,1호기,30.8,3143
양품,LOT-170,1호기,1호기,30.862,3424
양품,LOT-170,1호기,1호기,31.2,3258
양품,LOT-170,1호기,1호기,31.4,3363
양품,LOT-171,1호기,1호기,31.4,3545
양품,LOT-171,1호기,1호기,30.802,3329
양품,LOT-171,1호기,1호기,30.63,3868
명점,LOT-171,1호기,1호기,31.777,3200
양품,LOT-171,1호기,1호기,31.189,3856
양품,LOT-171,1호기,1호기,30,3545
양품,LOT-171,1호기,1호기,30.8,3267
양품,LOT-171,1호기,1호기,30.8,3862
양품,LOT-171,1호기,1호기,30.862,3950
양품,LOT-171,1호기,1호기,30.658,3350
양품,LOT-171,1호기,1호기,31.4,3427
양품,LOT-171,1호기,1호기,30.919,3835
양품,LOT-171,1호기,1호기,30.936,3340
양품,LOT-171,1호기,1호기,31.4,3339
양품,LOT-171,1호기,1호기,31.321,3318
양품,LOT-171,1호기,1호기,31.1,3545
양품,LOT-171,1호기,1호기,30.731,3906
양품,LOT-171,1호기,1호기,30.798,3864
양품,LOT-171,1호기,1호기,30,3545
양품,LOT-171,1호기,1호기,30.624,3338
명점,LOT-172,2호기,1호기,31.078,3801
양품,LOT-172,2호기,1호기,30.4,3325
양품,LOT-172,2호기,1호기,30.726,3825
양품,LOT-172,2호기,1호기,30.946,3812
양품,LOT-172,2호기,1호기,31.1,3280
양품,LOT-172,2호기,1호기,30.723,3416
양품,LOT-172,2호기,1호기,31.4,3272
양품,LOT-172,2호기,1호기,31.4,3263
양품,LOT-172,2호기,1호기,30.742,3911
양품,LOT-172,2호기,1호기,30.347,3330
양품,LOT-172,2호기,1호기,31.02,3368
양품,LOT-172,2호기,1호기,31.4,3265
양품,LOT-172,2호기,1호기,31.034,3868
양품,LOT-172,2호기,1호기,30,3545
양품,LOT-172,2호기,1호기,31.4,3850
양품,LOT-172,2호기,1호기,30.8,3958
양품,LOT-172,2호기,1호기,31.4,3842
양품,LOT-172,2호기,1호기,31,3336
양품,LOT-172,2호기,1호기,30.534,3920
양품,LOT-172,2호기,1호기,31.1,3906
양품,LOT-173,1호기,2호기,30.8,3928
양품,LOT-173,1호기,2호기,30.598,4314
양품,LOT-173,1호기,2호기,30.806,4288
명점,LOT-173,1호기,2호기,31.7,3800
양품,LOT-173,1호기,2호기,30.8,3285
양품,LOT-173,1호기,2호기,31,3331
양품,LOT-173,1호기,2호기,31.134,3257
양품,LOT-173,1호기,2호기,30.745,3276
양품,LOT-173,1호기,2호기,31.033,3606
양품,LOT-173,1호기,2호기,31.05,3208
양품,LOT-173,1호기,2호기,30.8,3345
양품,LOT-173,1호기,2호기,30.8,3345
양품,LOT-173,1호기,2호기,31.1,3322
양품,LOT-173,1호기,2호기,31.4,3583
양품,LOT-173,1호기,2호기,30.715,3915
명점,LOT-173,1호기,2호기,30.758,3334
양품,LOT-173,1호기,2호기,31.117,3673
양품,LOT-173,1호기,2호기,30.7,3908
양품,LOT-173,1호기,2호기,30.934,3829
양품,LOT-173,1호기,2호기,30.975,3842
양품,LOT-174,2호기,1호기,31.4,3277
양품,LOT-174,2호기,1호기,31.4,3365
양품,LOT-174,2호기,1호기,30.999,3331
양품,LOT-174,2호기,1호기,30.805,3790
양품,LOT-174,2호기,1호기,31.254,3275
양품,LOT-174,2호기,1호기,31.4,3830
명점,LOT-174,2호기,1호기,30.3,3243
양품,LOT-174,2호기,1호기,31.5,3304
양품,LOT-174,2호기,1호기,31.4,3257
양품,LOT-174,2호기,1호기,30.4,3325
양품,LOT-174,2호기,1호기,31,4297
양품,LOT-174,2호기,1호기,30.604,3340
양품,LOT-174,2호기,1호기,31.4,3545
명점,LOT-174,2호기,1호기,31.4,3542
양품,LOT-174,2호기,1호기,30.891,3269
양품,LOT-174,2호기,1호기,31.4,3374
양품,LOT-174,2호기,1호기,30.731,3906
명점,LOT-174,2호기,1호기,31.4,3845
양품,LOT-174,2호기,1호기,31.4,3764
양품,LOT-174,2호기,1호기,30.363,3838
양품,LOT-175,1호기,1호기,31.4,3333
양품,LOT-175,1호기,1호기,31.1,3840
양품,LOT-175,1호기,1호기,30.947,3491
양품,LOT-175,1호기,1호기,31.4,3856
양품,LOT-175,1호기,1호기,30.726,3825
양품,LOT-175,1호기,1호기,30.962,3436
양품,LOT-175,1호기,1호기,30.753,3283
양품,LOT-175,1호기,1호기,31.1,3362
양품,LOT-175,1호기,1호기,30.581,3273
양품,LOT-175,1호기,1호기,30.947,3491
양품,LOT-175,1호기,1호기,30.8,3271
양품,LOT-175,1호기,1호기,30.574,3979
명점,LOT-175,1호기,1호기,31.1,3239
명점,LOT-175,1호기,1호기,31.4,3842
양품,LOT-175,1호기,1호기,30.8,3837
양품,LOT-175,1호기,1호기,31.117,3673
양품,LOT-175,1호기,1호기,31.4,3277
양품,LOT-175,1호기,1호기,31.6,3767
양품,LOT-175,1호기,1호기,31.4,3324
양품,LOT-175,1호기,1호기,30.919,3307
양품,LOT-176,2호기,1호기,31,3305
양품,LOT-176,2호기,1호기,31.3,3343
양품,LOT-176,2호기,1호기,30.583,3898
양품,LOT-176,2호기,1호기,31.114,3797
양품,LOT-176,2호기,1호기,30.731,3351
양품,LOT-176,2호기,1호기,31.13,3861
양품,LOT-176,2호기,1호기,31.002,3305
명점,LOT-176,2호기,1호기,31.2,3336
양품,LOT-176,2호기,1호기,30.564,3373
양품,LOT-176,2호기,1호기,30.583,3898
양품,LOT-176,2호기,1호기,30.8,3837
양품,LOT-176,2호기,1호기,31.4,4087
양품,LOT-176,2호기,1호기,30.752,3924
양품,LOT-176,2호기,1호기,30.946,3311
양품,LOT-176,2호기,1호기,30.721,3908
명점,LOT-176,2호기,1호기,30.483,3043
양품,LOT-176,2호기,1호기,31,3258
양품,LOT-176,2호기,1호기,30,3545
양품,LOT-176,2호기,1호기,31.4,3790
양품,LOT-176,2호기,1호기,30.9,3342
양품,LOT-177,2호기,1호기,31.4,3527
양품,LOT-177,2호기,1호기,31.4,3369
양품,LOT-177,2호기,1호기,30.645,3324
양품,LOT-177,2호기,1호기,30.914,3241
양품,LOT-177,2호기,1호기,31.4,3898
양품,LOT-177,2호기,1호기,30.8,3376
양품,LOT-177,2호기,1호기,30.8,3268
양품,LOT-177,2호기,1호기,30.8,3342
양품,LOT-177,2호기,1호기,30.8,3655
양품,LOT-177,2호기,1호기,30.8,3940
명점,LOT-177,2호기,1호기,31.7,3755
양품,LOT-177,2호기,1호기,30.618,3330
명점,LOT-177,2호기,1호기,31.737,3200
양품,LOT-177,2호기,1호기,31.3,3822
양품,LOT-177,2호기,1호기,31.396,3941
양품,LOT-177,2호기,1호기,30.564,3373
양품,LOT-177,2호기,1호기,30.8,3353
양품,LOT-177,2호기,1호기,30.975,3842
양품,LOT-177,2호기,1호기,31.087,3932
양품,LOT-177,2호기,1호기,30.8,3345
명점,LOT-178,2호기,2호기,31.1,3800
양품,LOT-178,2호기,2호기,31.022,3813
양품,LOT-178,2호기,2호기,31.4,3905
양품,LOT-178,2호기,2호기,30.527,3326
양품,LOT-178,2호기,2호기,30.854,3807
양품,LOT-178,2호기,2호기,31.4,3272
양품,LOT-178,2호기,2호기,31.4,3374
양품,LOT-178,2호기,2호기,31.052,3875
양품,LOT-178,2호기,2호기,31.309,4067
양품,LOT-178,2호기,2호기,31,3303
양품,LOT-178,2호기,2호기,30.774,3266
양품,LOT-178,2호기,2호기,30.8,3278
양품,LOT-178,2호기,2호기,30.5,3919
양품,LOT-178,2호기,2호기,30.386,3815
양품,LOT-178,2호기,2호기,30,3545
양품,LOT-178,2호기,2호기,31.134,3903
양품,LOT-178,2호기,2호기,31.4,3896
양품,LOT-178,2호기,2호기,30.765,3783
양품,LOT-178,2호기,2호기,31.4,3271
양품,LOT-178,2호기,2호기,30,3545
양품,LOT-179,2호기,2호기,30.75,3278
양품,LOT-179,2호기,2호기,31,3799
명점,LOT-179,2호기,2호기,30.969,3357
양품,LOT-179,2호기,2호기,31.4,3820
양품,LOT-179,2호기,2호기,30.961,3903
양품,LOT-179,2호기,2호기,30.603,3816
양품,LOT-179,2호기,2호기,30.887,3917
양품,LOT-179,2호기,2호기,31.765,3790
명점,LOT-179,2호기,2호기,31.7,3275
양품,LOT-179,2호기,2호기,31.4,3898
양품,LOT-179,2호기,2호기,31.098,3824
양품,LOT-179,2호기,2호기,31.4,3806
양품,LOT-179,2호기,2호기,31.4,3335
양품,LOT-179,2호기,2호기,30.473,3948
양품,LOT-179,2호기,2호기,30.946,3812
양품,LOT-179,2호기,2호기,31.316,3745
양품,LOT-179,2호기,2호기,31,3218
양품,LOT-179,2호기,2호기,30.76,3341
양품,LOT-179,2호기,2호기,30.708,3935
양품,LOT-179,2호기,2호기,30.8,3360
양품,LOT-180,2호기,2호기,30.802,3329
양품,LOT-180,2호기,2호기,30.8,3988
양품,LOT-180,2호기,2호기,30.7,3673
양품,LOT-180,2호기,2호기,30.63,3868
명점,LOT-180,2호기,2호기,30.8,3791
양품,LOT-180,2호기,2호기,30,3545
양품,LOT-180,2호기,2호기,31.4,3283
양품,LOT-180,2호기,2호기,31.4,3332
양품,LOT-180,2호기,2호기,30.946,3311
양품,LOT-180,2호기,2호기,30.673,3267
양품,LOT-180,2호기,2호기,30.8,3358
양품,LOT-180,2호기,2호기,30.708,3935
양품,LOT-180,2호기,2호기,30.8,3940
양품,LOT-180,2호기,2호기,31.4,4071
양품,LOT-180,2호기,2호기,30.589,3897
양품,LOT-180,2호기,2호기,30.961,3293
양품,LOT-180,2호기,2호기,31.274,3248
양품,LOT-180,2호기,2호기,31.321,3318
양품,LOT-180,2호기,2호기,31.1,3322
양품,LOT-180,2호기,2호기,31.4,3894
양품,LOT-181,1호기,1호기,30,3545
양품,LOT-181,1호기,1호기,30.742,3911
양품,LOT-181,1호기,1호기,30.798,3864
명점,LOT-181,1호기,1호기,31.5,3235
명점,LOT-181,1호기,1호기,31.6,3251
양품,LOT-181,1호기,1호기,31.044,3446
양품,LOT-181,1호기,1호기,31.4,3341
양품,LOT-181,1호기,1호기,31.4,3842
명점,LOT-181,1호기,1호기,30.639,3384
양품,LOT-181,1호기,1호기,30.8,3307
양품,LOT-181,1호기,1호기,30.746,3914
양품,LOT-181,1호기,1호기,30.961,3903
양품,LOT-181,1호기,1호기,30.8,3815
양품,LOT-181,1호기,1호기,30.8,3548
양품,LOT-181,1호기,1호기,30.474,3351
양품,LOT-181,1호기,1호기,30.906,3818
양품,LOT-181,1호기,1호기,31.4,4071
양품,LOT-181,1호기,1호기,30.756,3367
양품,LOT-181,1호기,1호기,31.4,3363
양품,LOT-181,1호기,1호기,31.058,3432
양품,LOT-182,2호기,2호기,30.833,3329
양품,LOT-182,2호기,2호기,30.885,3383
양품,LOT-182,2호기,2호기,31.1,3908
양품,LOT-182,2호기,2호기,30.8,3307
양품,LOT-182,2호기,2호기,31.4,3268
양품,LOT-182,2호기,2호기,31.4,3842
양품,LOT-182,2호기,2호기,30.645,3324
양품,LOT-182,2호기,2호기,31.2,3935
명점,LOT-182,2호기,2호기,31.9,3241
양품,LOT-182,2호기,2호기,31.321,3318
양품,LOT-182,2호기,2호기,31,3860
양품,LOT-182,2호기,2호기,30.8,3347
양품,LOT-182,2호기,2호기,30.8,3345
양품,LOT-182,2호기,2호기,30.8,3282
양품,LOT-182,2호기,2호기,31,3305
양품,LOT-182,2호기,2호기,31.4,3370
양품,LOT-182,2호기,2호기,30.645,3324
양품,LOT-182,2호기,2호기,31.2,3880
양품,LOT-182,2호기,2호기,30.65,3388
양품,LOT-182,2호기,2호기,31.032,3359
양품,LOT-183,1호기,1호기,31.4,3302
양품,LOT-183,1호기,1호기,31.02,3368
양품,LOT-183,1호기,1호기,31.4,3285
양품,LOT-183,1호기,1호기,30.8,3278
양품,LOT-183,1호기,1호기,31.189,3856
양품,LOT-183,1호기,1호기,31.4,3545
양품,LOT-183,1호기,1호기,31.1,3355
양품,LOT-183,1호기,1호기,31,3218
명점,LOT-183,1호기,1호기,31.265,3302
양품,LOT-183,1호기,1호기,30.555,3354
양품,LOT-183,1호기,1호기,30.756,3367
명점,LOT-183,1호기,1호기,31,3809
양품,LOT-183,1호기,1호기,30.8,3276
양품,LOT-183,1호기,1호기,30.581,3273
양품,LOT-183,1호기,1호기,30.583,3898
양품,LOT-183,1호기,1호기,31.025,3355
양품,LOT-183,1호기,1호기,30.733,3349
양품,LOT-183,1호기,1호기,30.773,3378
양품,LOT-183,1호기,1호기,30.752,3924
양품,LOT-183,1호기,1호기,30.8,3271
양품,LOT-184,2호기,1호기,31.2,3926
양품,LOT-184,2호기,1호기,30.686,3902
양품,LOT-184,2호기,1호기,30.8,3368
명점,LOT-184,2호기,1호기,31.1,3326
양품,LOT-184,2호기,1호기,31.336,3775
양품,LOT-184,2호기,1호기,31.2,3880
명점,LOT-184,2호기,1호기,31.165,3835
양품,LOT-184,2호기,1호기,30.661,3338
양품,LOT-184,2호기,1호기,31.4,3816
양품,LOT-184,2호기,1호기,31.4,3830
양품,LOT-184,2호기,1호기,31.4,3314
양품,LOT-184,2호기,1호기,30.8,3323
양품,LOT-184,2호기,1호기,30.8,3333
양품,LOT-184,2호기,1호기,31,3240
양품,LOT-184,2호기,1호기,30.715,3915
양품,LOT-184,2호기,1호기,30.457,3831
양품,LOT-184,2호기,1호기,31.4,3353
양품,LOT-184,2호기,1호기,30.708,3935
양품,LOT-184,2호기,1호기,31,3785
명점,LOT-184,2호기,1호기,31.6,3754
명점,LOT-185,1호기,2호기,32,3285
양품,LOT-185,1호기,2호기,31,3336
양품,LOT-185,1호기,2호기,30.903,3345
양품,LOT-185,1호기,2호기,31.4,3842
양품,LOT-185,1호기,2호기,31.4,3856
명점,LOT-185,1호기,2호기,30.97,3858
양품,LOT-185,1호기,2호기,31.4,3806
양품,LOT-185,1호기,2호기,30.833,3329
양품,LOT-185,1호기,2호기,30.541,3811
양품,LOT-185,1호기,2호기,30.8,3934
양품,LOT-185,1호기,2호기,31.1,3906
명점,LOT-185,1호기,2호기,31,3767
양품,LOT-185,1호기,2호기,31.2,3881
양품,LOT-185,1호기,2호기,31.285,3341
양품,LOT-185,1호기,2호기,30.792,3822
양품,LOT-185,1호기,2호기,30.903,3345
양품,LOT-185,1호기,2호기,31.4,3267
명점,LOT-185,1호기,2호기,31.34,3798
양품,LOT-185,1호기,2호기,31.2,3244
양품,LOT-185,1호기,2호기,30.8,3903
양품,LOT-186,2호기,2호기,30.8,3274
양품,LOT-186,2호기,2호기,31.049,3618
양품,LOT-186,2호기,2호기,30.757,3846
양품,LOT-186,2호기,2호기,30.771,3918
명점,LOT-186,2호기,2호기,32,3286
양품,LOT-186,2호기,2호기,30.8,3282
명점,LOT-186,2호기,2호기,31.933,3232
양품,LOT-186,2호기,2호기,30.75,3813
양품,LOT-186,2호기,2호기,30.726,3825
양품,LOT-186,2호기,2호기,30.753,3859
양품,LOT-186,2호기,2호기,31.1,3847
양품,LOT-186,2호기,2호기,30.944,3338
양품,LOT-186,2호기,2호기,30.715,3915
양품,LOT-186,2호기,2호기,30.534,3920
양품,LOT-186,2호기,2호기,31.1,3907
양품,LOT-186,2호기,2호기,30.7,3336
양품,LOT-186,2호기,2호기,30.3,3572
양품,LOT-186,2호기,2호기,30.833,3339
양품,LOT-186,2호기,2호기,30.745,3276
양품,LOT-186,2호기,2호기,31.111,3269
양품,LOT-187,1호기,1호기,30.8,3335
양품,LOT-187,1호기,1호기,30.8,3347
명점,LOT-187,1호기,1호기,30.913,3779
양품,LOT-187,1호기,1호기,30.8,3271
양품,LOT-187,1호기,1호기,30.8,3271
양품,LOT-187,1호기,1호기,30.742,3301
양품,LOT-187,1호기,1호기,31.779,3827
양품,LOT-187,1호기,1호기,31.4,3856
양품,LOT-187,1호기,1호기,31.087,4001
명점,LOT-187,1호기,1호기,30.879,3796
양품,LOT-187,1호기,1호기,30.63,3868
양품,LOT-187,1호기,1호기,30.765,3839
양품,LOT-187,1호기,1호기,30.8,3934
양품,LOT-187,1호기,1호기,30.685,3898
양품,LOT-187,1호기,1호기,30.934,3829
양품,LOT-187,1호기,1호기,30.529,3798
양품,LOT-187,1호기,1호기,31.4,3830
명점,LOT-187,1호기,1호기,31.839,3308
양품,LOT-187,1호기,1호기,31.4,3898
양품,LOT-187,1호기,1호기,30.754,3927
양품,LOT-188,1호기,2호기,31,3782
명점,LOT-188,1호기,2호기,31.6,3774
양품,LOT-188,1호기,2호기,31.1,3286
양품,LOT-188,1호기,2호기,30.7,3863
양품,LOT-188,1호기,2호기,30.8,3376
양품,LOT-188,1호기,2호기,30.774,3266
양품,LOT-188,1호기,2호기,31.4,3897
양품,LOT-188,1호기,2호기,30.8,3580
양품,LOT-188,1호기,2호기,31.096,3279
